sep=,
DeviceTag:,Yao
FirmwareVersion:,2.0.0
AppVersion:,2021.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Quaternion)
StartTime: ,2021-08-20_20:21:13_835 GMT+8
© Xsens Technologies B. V. 2005-2021

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
279,3348061311,-0.648855,0.055800,-0.758052,0.035107,-1.135186,0.053626,1.102899,0
280,3348077978,-0.648542,0.052641,-0.758488,0.036338,-1.325398,-0.070462,0.295012,0
281,3348094645,-0.647904,0.050018,-0.759168,0.037213,-1.348675,-0.236205,-0.516879,0
282,3348111312,-0.647076,0.048165,-0.759965,0.037790,-1.294829,-0.286998,-0.830294,0
283,3348127979,-0.646240,0.047151,-0.760729,0.038009,-1.064542,-0.347509,-0.742918,0
284,3348144646,-0.645336,0.046930,-0.761511,0.037982,-0.827680,-0.396744,-0.376121,0
285,3348161313,-0.644261,0.047279,-0.762416,0.037638,-0.657110,-0.300470,0.092741,0
286,3348177980,-0.643107,0.048415,-0.763374,0.036493,-0.607345,-0.338688,0.483590,0
287,3348194647,-0.641816,0.050155,-0.764443,0.034417,-0.593551,-0.355153,0.634395,0
288,3348211314,-0.640009,0.051853,-0.765932,0.032401,-0.583163,-0.158764,0.707342,0
289,3348227981,-0.637793,0.053471,-0.767756,0.030222,-0.800979,0.067115,0.605499,0
290,3348244648,-0.635164,0.055017,-0.769915,0.027806,-0.876523,0.304154,0.595172,0
291,3348261315,-0.631489,0.056152,-0.772926,0.025645,-1.041750,0.488485,0.442937,0
292,3348277982,-0.626720,0.056906,-0.776808,0.023593,-1.277805,0.420424,0.290169,0
293,3348294649,-0.620675,0.057432,-0.781671,0.021383,-1.346196,0.295312,0.219324,0
294,3348311316,-0.613495,0.057643,-0.787361,0.019118,-1.418013,0.047838,0.044437,0
295,3348327983,-0.604950,0.057703,-0.794005,0.016245,-1.428971,-0.057897,-0.389488,0
296,3348344650,-0.594987,0.057788,-0.801551,0.012976,-1.241059,-0.209250,-0.917479,0
297,3348361317,-0.583779,0.058164,-0.809781,0.008747,-0.993847,-0.534312,-1.626265,0
298,3348377984,-0.570955,0.058743,-0.818873,0.002946,-0.704344,-0.612758,-2.172865,0
299,3348394651,-0.556802,0.060401,-0.828431,-0.005325,-0.437663,-0.884648,-3.467213,0
300,3348411318,-0.541824,0.062541,-0.838041,-0.014300,-0.238805,-0.002483,-4.356737,0
301,3348427985,-0.526343,0.065003,-0.847476,-0.022885,-0.517691,0.504506,-4.645395,0
302,3348444652,-0.511157,0.066848,-0.856335,-0.030687,0.147173,0.969648,-4.635189,0
303,3348461319,-0.495472,0.068244,-0.865151,-0.036974,0.011353,1.332122,-4.263029,0
304,3348477986,-0.480071,0.069232,-0.873508,-0.041525,-0.634922,0.987825,-4.601378,0
305,3348494653,-0.464537,0.069518,-0.881690,-0.044689,-0.468895,0.561293,-4.348357,0
306,3348511320,-0.449540,0.068657,-0.889408,-0.046424,1.082339,-0.022159,-3.237889,0
307,3348527987,-0.434950,0.067519,-0.896658,-0.047609,1.118479,-0.573658,-3.527323,0
308,3348544654,-0.421236,0.066148,-0.903245,-0.048335,0.884856,-0.619005,-3.318799,0
309,3348561321,-0.408243,0.065767,-0.909194,-0.048805,1.057486,-0.250111,-2.767092,0
310,3348577988,-0.396316,0.066229,-0.914470,-0.047907,1.284981,0.396942,-2.070249,0
311,3348594655,-0.385157,0.066787,-0.919281,-0.046029,1.189040,0.327699,-1.202578,0
312,3348611322,-0.374567,0.066688,-0.923739,-0.044285,1.058699,-0.271004,-0.656734,0
313,3348627989,-0.364849,0.066033,-0.927735,-0.042827,1.144254,-0.717286,-0.126207,0
314,3348644656,-0.355878,0.065596,-0.931276,-0.042140,1.205901,-0.632287,0.332381,0
315,3348661323,-0.347849,0.065565,-0.934331,-0.041599,1.155227,-0.318283,1.082395,0
316,3348677990,-0.340700,0.065375,-0.936997,-0.041105,0.976121,-0.165453,1.458237,0
317,3348694657,-0.334478,0.064929,-0.939289,-0.040593,1.040394,0.052478,1.927492,0
318,3348711324,-0.329203,0.064696,-0.941223,-0.039256,0.986016,0.322271,2.381184,0
319,3348727991,-0.324834,0.064640,-0.942804,-0.037781,0.550141,0.311042,2.628332,0
320,3348744658,-0.321005,0.064809,-0.944143,-0.036769,0.921988,0.030839,3.442969,0
321,3348761325,-0.317717,0.065113,-0.945262,-0.036022,1.050294,-0.277801,3.926672,0
322,3348777992,-0.315030,0.065546,-0.946158,-0.035310,0.842170,-0.038464,4.460478,0
323,3348794659,-0.312877,0.066067,-0.946856,-0.034779,0.675335,0.072262,4.789288,0
324,3348811326,-0.311308,0.066515,-0.947362,-0.034226,0.768782,0.157746,5.266086,0
325,3348827993,-0.310555,0.066917,-0.947603,-0.033597,0.838952,0.327332,5.442439,0
326,3348844660,-0.310476,0.067229,-0.947622,-0.033152,0.752281,0.403288,5.689854,0
327,3348861327,-0.310951,0.067388,-0.947464,-0.032912,0.804498,0.330409,5.822279,0
328,3348877994,-0.311959,0.067399,-0.947130,-0.032963,0.775993,0.162269,5.917061,0
329,3348894661,-0.313475,0.067237,-0.946631,-0.033223,0.832480,0.362023,5.874019,0
330,3348911328,-0.315487,0.066896,-0.945973,-0.033630,0.822405,0.412391,5.747173,0
331,3348927995,-0.317993,0.066414,-0.945152,-0.034050,0.616879,0.419671,5.343086,0
332,3348944662,-0.321174,0.065899,-0.944094,-0.034555,0.512424,0.255300,4.907089,0
333,3348961329,-0.325154,0.065393,-0.942747,-0.035065,0.365275,0.239967,4.241778,0
334,3348977996,-0.329987,0.064880,-0.941087,-0.035437,0.469306,0.256971,3.752763,0
335,3348994663,-0.335537,0.064445,-0.939134,-0.035929,0.462831,0.106506,3.169655,0
336,3349011330,-0.341891,0.064138,-0.936850,-0.036211,0.671012,0.107597,2.614128,0
337,3349027997,-0.349300,0.063941,-0.934134,-0.036024,0.705785,0.075624,2.021672,0
338,3349044664,-0.357211,0.063796,-0.931166,-0.035548,0.968422,0.302411,1.687996,0
339,3349061331,-0.365679,0.063737,-0.927899,-0.034954,0.924914,0.175852,1.056914,0
340,3349077998,-0.374853,0.063969,-0.924241,-0.034267,0.812052,-0.006117,0.354765,0
341,3349094665,-0.384227,0.064190,-0.920395,-0.033523,1.327122,0.171253,0.141412,0
342,3349111332,-0.394343,0.064518,-0.916118,-0.032567,0.836118,-0.047741,-0.952437,0
343,3349127999,-0.404660,0.064821,-0.911630,-0.031333,1.064362,0.123955,-1.122909,0
344,3349144666,-0.415692,0.065019,-0.906686,-0.029919,0.802114,0.242866,-1.901728,0
345,3349161333,-0.427031,0.065013,-0.901441,-0.028719,0.854723,0.238393,-2.276351,0
346,3349178000,-0.438714,0.064942,-0.895854,-0.027591,0.774129,0.159944,-2.772422,0
347,3349194667,-0.450634,0.064900,-0.889959,-0.026303,0.606099,0.294283,-3.155638,0
348,3349211334,-0.462662,0.064924,-0.883803,-0.024977,0.707437,0.232875,-3.350218,0
349,3349228001,-0.474690,0.065061,-0.877437,-0.023326,0.319719,0.226869,-3.629246,0
350,3349244668,-0.486732,0.065295,-0.870837,-0.021773,0.037179,0.127873,-4.025445,0
351,3349261335,-0.498411,0.065775,-0.864205,-0.020315,0.006786,0.188362,-4.241855,0
352,3349278002,-0.510254,0.065681,-0.857320,-0.018191,-0.182053,0.292277,-4.092643,0
353,3349294669,-0.521714,0.065691,-0.850439,-0.015954,-0.321644,0.085843,-3.872303,0
354,3349311336,-0.532517,0.065409,-0.843774,-0.013962,-0.582121,0.117762,-3.614659,0
355,3349328003,-0.542982,0.065149,-0.837142,-0.011062,-0.471726,0.051087,-3.177600,0
356,3349344670,-0.552795,0.064867,-0.830750,-0.008162,-0.814080,-0.060641,-3.106780,0
357,3349361337,-0.562173,0.064467,-0.824486,-0.005560,-0.890781,0.136735,-2.622068,0
358,3349378004,-0.570864,0.063875,-0.818552,-0.003107,-1.078736,0.060255,-2.190285,0
359,3349394671,-0.579068,0.063372,-0.812813,-0.000821,-1.055532,0.043432,-1.591228,0
360,3349411338,-0.586607,0.062821,-0.807432,0.001442,-1.118249,0.028032,-0.979287,0
361,3349428005,-0.593631,0.062076,-0.802334,0.003311,-0.972893,0.246226,-0.626285,0
362,3349444672,-0.600037,0.061346,-0.797602,0.005074,-0.689114,0.135150,-0.101947,0
363,3349461339,-0.605757,0.060623,-0.793307,0.007028,-0.522272,0.090177,0.194667,0
364,3349478006,-0.611031,0.059855,-0.789291,0.009024,-0.317871,0.044430,-0.030629,0
365,3349494673,-0.616277,0.058788,-0.785253,0.011288,-0.065834,0.180345,0.376738,0
366,3349511340,-0.621319,0.057492,-0.781319,0.014141,-0.395460,0.238189,-0.009198,0
367,3349528007,-0.625452,0.056432,-0.778049,0.016354,-0.356979,0.152882,0.321850,0
368,3349544674,-0.629497,0.055134,-0.774825,0.018494,-0.125348,0.001723,0.281864,0
369,3349561341,-0.633491,0.053592,-0.771603,0.021180,-0.415814,0.004860,-0.518437,0
370,3349578008,-0.637102,0.052314,-0.768642,0.023581,-0.457888,-0.097473,-0.013259,0
371,3349594675,-0.640660,0.050806,-0.765703,0.025971,-0.305915,-0.322460,-0.030003,0
372,3349611342,-0.644012,0.049518,-0.762892,0.028200,-0.618113,-0.153955,-0.102474,0
373,3349628009,-0.647151,0.048404,-0.760236,0.029951,-0.403832,-0.359746,0.048785,0
374,3349644676,-0.650254,0.047370,-0.757589,0.031419,-0.423321,-0.211231,-0.018144,0
375,3349661343,-0.653174,0.046444,-0.755074,0.032738,-0.368314,-0.238037,-0.025486,0
376,3349678010,-0.655983,0.045672,-0.752624,0.034053,-0.493196,-0.128060,-0.029462,0
377,3349694677,-0.658445,0.045004,-0.750476,0.034820,-0.388561,-0.032273,0.173314,0
378,3349711344,-0.660762,0.044219,-0.748454,0.035450,-0.327112,0.035197,0.161236,0
379,3349728011,-0.662926,0.043350,-0.746551,0.036244,-0.300960,-0.003229,0.121346,0
380,3349744678,-0.664801,0.042594,-0.744892,0.036925,-0.475980,0.051496,0.327641,0
381,3349761345,-0.666519,0.041808,-0.743369,0.037527,-0.301889,-0.009971,0.326967,0
382,3349778012,-0.668030,0.041061,-0.742018,0.038232,-0.315130,-0.006914,0.226508,0
